label:'regular'
speed,elevationGradient,heartRate
9.73064,0.0665938,178.4
9.36868,0.0768518,177.2
9.11723,0.102663,175.8
10.2662,0.091173,175.4
9.89735,0.0800214,176.2
9.82392,0.0732905,176.4
11.0339,0.0587282,166.4
11.0513,0.0716659,161.2
11.0069,0.0654134,160.4
11.0787,0.0714883,160.6
11.2101,0.064228,164.8
11.2962,0.0701118,166.4
10.9392,0.0658182,169
10.4295,0.0621314,166.6
10.2492,0.0632243,164
9.69556,0.0519825,162.8
9.08411,0.0554815,159.6
9.55142,0.0603051,158.2
9.25352,0.0544658,158.6
9.05187,0.0477249,159
11.3593,0.0633841,159.8
9.90353,0.0654312,159.6
11.6346,0.0680729,158.4
10.7117,0.053773,157.4
9.35549,0.0538721,157.2
9.76861,0.0442233,156
10.6228,0.115224,156.6
10.62,0.101695,156
9.30511,0.108328,156.4
8.74031,0.131803,156
8.7857,0.0737562,155.2
9.1027,0.0790974,154.4
9.67302,0.0818773,152.8
9.84082,0.10243,149.6
10.2154,0.112771,148
9.57465,0.105278,147.8
8.26905,0.113193,152
8.78611,0.106532,158.4
9.86291,0.094901,159.2
10.5068,0.0959376,156.2
10.42,0.0898269,156
9.71147,0.103795,155.6
8.66128,0.0914415,156.2
7.33223,0.0883769,155
7.56098,0.066658,154
9.95928,0.0722944,153
10.711,0.0537764,153
10.2633,0.0140306,153.8
10.068,-0.00715134,154.8
9.98439,-0.00721126,155
8.9439,0.00805018,155
7.82768,0.0459906,156.4
13.7655,0.0627655,159.8
9.78367,0.0809512,163.2
9.63866,0.0821691,163.6
10.202,0.0705747,164.2
8.92147,0.0403521,167
9.55645,0.0150684,167.6
10.179,0,164.2
9.16755,-0.00785379,166.6
10.9086,-0.00660029,162.2
11.1071,-0.00648236,156
11.4294,-0.00629953,155.2
11.966,-0.0120341,156
11.8952,-0.0181586,156
13.0077,-0.0276758,154.8
12.1075,-0.0356803,156.8
9.87267,-0.0364643,155.4
10.5749,-0.0476601,155
11.2328,-0.0384588,155
11.8758,-0.0303138,154
12.4872,-0.0345955,152.8
12.6873,-0.0283747,154
12.6581,-0.0284403,152.6
12.3148,-0.0175399,149.2
11.7913,0.0183185,148
12.5169,0.0460177,145.6
16.4396,0.0525559,145
12.2565,0,143.8
10.4483,-0.0413465,142.8
10.8086,-0.0666136,142
11.9397,-0.0603031,142.2
13.1414,-0.043831,143
12.3498,-0.0349802,142.6
10.6229,-0.0406667,141
11.4012,0.050521,141
11.7738,0.0550372,140.8
10.0822,0.0571305,140.2
10.9473,0.0526159,139
11.0802,0.0649807,138.8
11.0242,0.0849042,140.6
9.95024,0.123012,142
9.58094,-0.0375746,143.2
9.24816,0.046712,144.8
10.1928,0.0141276,146
10.2714,0.0981369,146
11.6253,0.111481,146.6
11.0187,0.0914812,149
9.98243,0.043276,149
9.15208,0.0314683,150.6
9.07363,0.0158702,151
10.2883,0,152
12.1707,-0.00591584,150.8
12.9815,0,149
12.3695,-0.00582075,148.6
11.4088,-0.0252437,148.2
10.2669,-0.042077,147
8.40565,-0.025697,146.4
10.4808,-0.00686969,146.6
11.1712,0.0193354,147.2
9.12607,0.031558,147
8.24345,0.0349368,148.2
12.3863,0.0348772,149.8
11.6977,0.00615506,149.2
9.72779,0.014803,147
9.86758,0.0145932,144.6
10.4801,-0.00687016,143.2
9.44612,-0.0304887,143
9.82064,-0.043989,142.2
12.6878,-0.0397231,142
10.2777,-0.0280219,141.8
16.2921,-0.0176773,140.2
14.4948,-0.00993458,141.4
8.77487,0,142.6
9.44479,0.00762325,141.8
11.0186,0,142.6
11.0592,0,143.6
9.96451,-0.00722564,144
11.2908,-0.00637689,145
13.6656,0.0210748,147
12.8559,0.0504048,147
10.5415,0.0614714,147
10.6458,0.0608691,147.8
8.83931,0.0814543,148
9.4649,0.0760705,148.6
12.8255,0.0617522,151.4
14.2068,0.0304079,153.6
12.9184,0.00557344,156.6
9.91617,0.00726087,160.4
10.2276,0.0281592,163.8
10.1853,0.0565522,165.4
10.5752,0.054467,166.6
10.7893,0.0200198,166.6
11.2866,-0.00637927,170.8
12.3343,-0.0175121,177.6
12.398,-0.0232295,178.4
11.0844,-0.0129912,179.4
8.50254,0,181
4.4919,0,180.2
0.857442,0,175.4
0.591506,0,152.2
0.536683,0,145.8
6.92991,0.0207795,142.6
12.2875,0.0175789,138.4
11.4783,0.0188182,137.2
9.98954,0.0288302,136.8
8.97596,0.0320857,137.6
11.2072,0.0449712,143.4
11.0205,0.0457331,146.4
9.72341,0.0444289,152.6
9.90897,0.0290646,155.8
14.0763,-0.005115,157.2
12.7082,-0.00566563,160.2
11.0255,0,162
14.3334,0,161.6
12.2562,-0.0176237,157
10.8755,-0.0397222,154.4
9.98592,-0.0576812,150.4
12.4557,-0.0520242,146
3.75523,-0.0191733,145.2
0.232907,0,144.4
0.295562,0,145
2.33392,-0.0308494,143.8
9.3381,-0.0308414,139.8
9.05157,-0.00795443,138.4
10.0871,0.0142757,134
12.5626,0.0229252,129.8
14.4234,0.0449271,136.6
12.5348,0.0574402,140.8
11.9938,0.0180092,143.2
13.3873,-0.00537822,144.8
12.8102,-0.00562052,145.2
12.2601,-0.0176182,147.6
16.8322,-0.0299427,150.8
17.0393,-0.0295786,152.8
14.7078,-0.0244768,153.4
14.5485,-0.0247449,153.8
13.1538,-0.0218948,154.2
11.9356,-0.0241296,155.4
11.7741,-0.0244605,156.6
11.6891,-0.0246384,159.8
13.4916,-0.0160099,160
13.2486,-0.0163036,160
12.4549,-0.0173426,161.4
12.0621,-0.0119382,164.6
11.5432,-0.0124748,162.6
10.8669,-0.0198769,160.2
11.0794,-0.0259941,155.4
10.4152,-0.020739,154
10.7851,-0.0267035,151.6
13.3964,-0.0214984,150.4
14.1853,-0.015227,149
13.0399,-0.0165646,148.8
12.3735,-0.0174567,152.4
12.7864,-0.011262,154.4
10.885,-0.0727604,154.2
11.3873,-0.139102,150.8
11.8018,-0.115915,147.4
10.1878,-0.0777403,149.6
10.185,-0.0636228,151.8
11.7889,-0.0488596,154.4
13.9373,-0.041328,158
14.7745,-0.038986,158.2
13.5193,-0.0319543,159.6
12.2566,-0.0234976,169.2
14.5813,-0.0197514,175.8
12.7843,-0.0225276,181.6
11.1697,-0.0257839,183
11.5772,-0.0310957,183.2
12.4268,-0.0405576,184.6
11.7581,-0.0489876,185
9.25844,-0.0544368,185
5.42802,-0.0397935,185
1.05913,0,182.6
0.858871,-0.083831,178.4
5.76473,-0.049959,174.2
14.3434,-0.0200789,170.8
12.0757,-0.0178871,170
12.8941,-0.0167518,169.6
11.9598,-0.00602018,170.6
10.5839,-0.00680279,173.2
12.0755,-0.0178874,174
14.3058,-0.0301975,177
13.1412,-0.0273948,180
11.3829,-0.0316264,181.2
11.9376,-0.0180941,183.2
12.7935,-0.0168836,184
12.7915,-0.0337723,184
12.9192,-0.0724501,185
12.0532,-0.0716821,185
10.8838,-0.0463073,186
10.4782,-0.0343571,190.4
13.4028,-0.02686,190
15.1481,-0.0237653,190.2
11.5069,-0.0312855,188.8
12.9172,-0.0334437,190.6
13.0057,-0.0498242,190.4
11.7641,0.0122406,191
12.4202,0,189.4
12.1314,-0.136505,187.4
11.8004,-0.128131,189.2
11.7315,-0.110472,192
11.9832,-0.126176,190.4
11.7193,-0.0921558,190
11.8916,-0.115039,189.4
11.2801,-0.114892,190.4
10.5792,-0.102087,191
11.0667,-0.0910838,190.4
10.7092,-0.0941248,192.2
9.59452,-0.120069,191.8
11.6672,-0.0987388,189.4
12.5431,-0.0975834,188.8
11.7705,-0.122339,183.8
11.1209,-0.155383,183
10.7702,-0.153758,182.2
10.239,-0.168767,182
10.8885,-0.138862,182
11.2537,-0.147151,182.2
10.3197,-0.153493,186
10.2693,-0.126202,187.8
11.183,-0.128767,188
11.0394,-0.104354,187
10.9955,-0.0916738,184
11.1153,-0.116596,182.6
11.3134,-0.127282,183.4
11.5384,-0.131041,182
10.957,-0.144565,182
10.1991,-0.12707,183
9.63068,-0.104666,183
10.9228,-0.105467,182.6
11.0159,-0.104576,182
10.1049,-0.121129,182
10.691,-0.107754,182.2
9.86949,-0.131314,182
8.57495,-0.134345,179.4
10.7996,-0.126671,178.6
12.1859,-0.129986,180.6
11.7503,-0.159315,181
10.863,-0.139188,179.4
10.8436,-0.112878,182.6
12.9847,-0.116444,182
12.4294,-0.115854,182.6
12.4938,-0.103731,183.8
11.9345,-0.126692,185.4
10.8649,-0.139163,185
11.8001,-0.176948,182.6
10.2383,-0.161745,180.6
11.4395,-0.119586,181.8
10.1829,-0.120202,181.6
9.57087,-0.150457,179
11.3667,-0.164691,177.2
11.4701,-0.163207,176
11.7177,-0.159759,175.8
14.2434,-0.141539,173.4
12.5555,-0.137628,170.8
11.1005,-0.116752,168.4
10.7344,-0.114026,169
11.0775,-0.110494,177
11.4418,-0.119562,178.4
11.4183,-0.13242,181.8
11.2487,-0.115213,184
11.9147,-0.108774,184
12.6883,-0.11349,184.2
12.8185,-0.123572,185.8
12.5081,-0.149662,186
12.0671,-0.149166,187.8
12.4683,-0.109718,189
13.2568,-0.103193,190.6
13.161,-0.0765899,193.2
13.5911,-0.0635709,194
13.2341,-0.0598456,194.6
12.0571,-0.0716589,194.2
11.1097,-0.0324041,193.8
10.3156,-0.0418785,193
12.3557,-0.0291363,192
13.2017,-0.0436307,191.4
12.8084,-0.0505917,191.2
12.4726,-0.0577264,191
12.6045,-0.0628349,192
12.9568,-0.0611264,193
13.2266,-0.0762099,189.8
12.8748,-0.0671079,187
12.4281,-0.0637265,186
12.1307,-0.0652888,188.4
12.0112,-0.0599441,187.6
12.0846,-0.0476639,184.2
12.0473,-0.041835,181.2
11.8928,-0.0121082,178.4
11.071,0,178.4
12.7248,-0.0226329,181.2
11.8088,-0.0670688,182
12.1134,-0.0653821,183.4
12.7642,-0.0620485,184
12.1381,-0.0237269,185.4
11.8189,-0.0487355,185
12.1625,-0.0887975,186.2
12.4662,-0.00577564,189.2
11.249,-0.0128011,191
11.5154,0.0375151,182.2
10.4897,0.0686389,177.2
10.0097,0.158246,176
10.0239,0.158022,176
9.80211,0.102835,174.8
9.50451,0.121206,170.6
8.74911,0.1399,169.4
7.97407,0.135439,171.8
9.19626,0.0704634,172.8
9.53164,0.135968,173
10.892,0.138817,170.8
8.65583,0.0665447,166.6
7.79915,0.0369271,163.6
7.9142,0.0181951,161.2
9.41229,0.0152992,162
10.1803,0.0707251,162.4
10.822,0.0931439,161.8
11.2242,0.128295,164
10.9613,0.137939,165.6
9.37581,0.23038,169.8
12.0067,0.149916,175.4
10.5967,0.0611509,179
10.2324,0.0351825,180.8
11.4579,0.0188516,183
10.0272,0,188.6
9.67995,-0.0446283,189
9.31818,0.115903,188.2
8.79675,0.0900332,186.8
9.02003,0.0478934,178.6
9.66729,0.0446868,172.4
8.83453,0.0651987,167
7.71827,0.0839566,166
7.30008,0.118355,166
6.54539,0.143001,165.8
6.11205,0.14136,166.2
6.38907,0.157769,171.8
7.1333,0.141309,173.2
7.65047,0.178812,174
6.64037,0.19517,173.2
6.50526,0.188156,173
6.58704,0.229542,173.2
5.81334,0.173394,171.4
7.50418,0.26865,169.6
6.78631,0.25463,171.2
5.87965,0.244912,172.2
6.20533,0.290073,173
6.2554,0.356812,173
8.3613,0.215278,172.4
9.09275,0.174205,173.8
10.6874,0.060632,174.6
9.90895,0.0581293,174.4
10.0535,0.0358084,177.8
9.38674,0.0153408,181.2
8.73882,0.0247173,181.8
8.14966,0.0706778,178.8
7.4331,0.10655,178.4
8.7948,0.14736,182.8
8.44691,0.187524,180.2
9.10799,0.221344,177
10.3351,0.118431,175.6
8.82282,0.204016,178
8.49687,0.237264,180.2
7.76407,0.102008,183.2
6.85175,0.105083,184.4
7.55209,0.104872,183.6
7.04408,0.132878,180.2
5.22938,0.344209,168.6
5.24671,0.19212,167.4
6.02443,0.203173,165.2
7.35339,0.234993,164
6.63281,0.227958,164
4.71871,0.213618,163
4.60753,0.218772,164.4
5.19665,0.180116,163.6
5.96066,0.205346,163
6.28451,0.206221,162.6
5.87414,0.220628,167
4.96739,0.260902,166.8
4.56287,0.268252,165.6
4.41505,0.22831,166
4.64854,0.216842,166.6
4.53887,0.206219,168.6
4.99109,0.20196,168.6
6.65089,0.194861,167
7.38754,0.146192,167.6
6.97047,0.0826344,168.6
7.46471,0.0675177,166.2
6.52609,0.0882611,163
4.85774,0.0889303,162.2
5.49786,0.078576,161
6.9028,0.0834444,162.4
7.01318,0.0923975,161.2
7.14121,0.0705763,162.4
6.73525,0.0748302,162.6
5.20067,0.0692219,162
5.8564,0.0860597,166.4
5.76801,0.112344,168
5.26952,0.122971,172
7.88947,0.136891,173
7.00895,0.143816,175.2
5.49027,0.170483,176.2
4.60886,0.187465,175.8
5.13842,0.196169,171.6
6.46957,0.23371,168
6.35207,0.226698,167.4
5.6824,0.202731,166.6
5.5288,0.208363,166.8
5.7245,0.20124,169
6.25554,0.195666,169.6
6.22507,0.185058,169.4
5.68899,0.177184,160.4
7.22551,0.179365,159.8
7.91663,0.163706,161.8
8.66738,0.149526,162.6
7.9586,0.162843,163
7.34387,0.176474,161.8
7.39469,0.175261,160
8.05661,0.151925,159.2
8.43695,0.136542,157.6
8.41493,0.1369,158
7.83791,0.11942,161.2
