speed,elevationGradient,heartRate
9.46252,-0.121743,85.6
11.5474,-0.068587,87.4
10.2108,-0.119873,88
8.71988,-0.024771,88.6
11.9494,-0.030127,89.8
9.93932,-0.0434637,91.8
9.95958,-0.122897,94
9.07975,-0.134805,94.8
7.59374,-0.113778,98.6
7.80707,-0.156781,100.8
6.66317,-0.064834,101.6
6.32572,0.0113821,103.6
6.43343,-0.0671492,105.4
8.34441,-0.0862853,106
9.47202,-0.0532093,107.8
9.88438,-0.0145684,108
9.51682,0.0151311,108.2
10.3278,0.0209143,109.8
11.7814,0.0366678,110
11.1111,0.0647999,113.8
9.06265,0.103281,114.2
8.82566,0.130528,115
9.46072,0.0608833,116.4
10.9213,0.0922966,118
9.91607,0.0726094,118
8.10799,0.0799212,118.6
9.46713,0.00760526,120.8
8.68214,-0.0497573,125
7.643,-0.0847834,127.8
9.78318,-0.110394,130.6
9.9798,-0.115433,130.4
11.726,-0.122804,124.4
8.68533,-0.116058,123
9.32483,-0.11582,120.2
10.4622,-0.116993,119.8
9.41372,-0.183562,119
9.33943,-0.0770925,119
9.55353,-0.00753648,122.4
9.58357,-0.0826415,124
10.2284,-0.168941,123.4
10.2023,-0.091744,121.6
9.93034,-0.108758,121.4
9.52494,-0.0604728,123
9.14128,-0.0551345,123.8
8.90871,-0.016164,124.4
8.55907,-0.0252364,124.2
7.98897,0.0180249,125
7.2299,0.0497932,125
10.1102,0.0356077,124
8.02341,0.0628162,124.2
9.81444,0.0366806,127.2
9.69927,0.0519627,127
9.29704,0.0619552,127
9.29155,0.0619918,127.8
9.16745,0.0706849,128.2
8.99646,0.0720283,129.4
9.38035,0.0690806,130.6
9.98069,0.0649254,131.6
9.42776,0.0534592,131
9.34902,0.0616107,131.2
11.1688,0.0902517,133.8
10.2072,0.0987541,140.6
8.71266,0.10743,141.4
8.50412,0.101598,139.2
10.2434,0.0843466,140.4
9.13635,0.0788061,144.6
8.48958,0.0593669,148.6
9.81811,0.0513337,150.6
9.26196,0.0466424,149
8.70333,0.0496362,150
9.33825,0.0462614,155.8
10.2085,0.0564235,170
10.0443,0.0501779,172.6
9.36931,0.0537926,176
9.77545,0.0515577,174.4
9.43895,0.0457678,174.2
8.32443,0.0518955,173.4
7.67522,0.0469042,173.6
7.3251,0.0491461,171.6
7.47207,0.0578153,168.4
7.90364,0.0637681,172.2
8.69992,0.0579316,171.6
9.47725,0.0607771,171.6
10.0144,0.0647071,174.4
10.3112,0.0558615,178.4
10.273,0.0630781,184.8
9.90367,0.0654303,187.4
9.11204,0.0790163,186.4
8.26211,0.0871448,185.4
7.5424,0.105006,184.8
7.05555,0.102047,182.6
6.96189,0.113762,178.2
7.37247,0.0878945,175.4
7.40773,0.0971958,172.6
7.24761,0.0993431,171.6
6.83771,0.115828,169.2
6.34566,0.113463,167.6
6.04197,0.0953331,167
5.88341,0.11014,170.2
6.61709,0.0979282,171.2
6.36164,0.0905427,169.4
6.86989,0.167688,169.2
7.27924,0.118694,171.6
7.19844,0.110024,172.4
6.81327,0.0951085,174.2
6.36111,0.101869,178.8
6.12576,0.117536,178.8
5.9397,0.109096,175.8
6.01553,0.0837832,172.4
6.65439,0.0865594,169.6
7.06564,0.0815213,170.2
7.39303,0.0876501,169.2
9.29658,0.0851926,168
9.77583,0.073651,170.4
8.67313,0.049809,172
8.21727,0.0525722,174
8.14463,0.0530411,172.8
8.39554,0.0771838,170.6
8.67482,0.0746989,168.4
8.93847,0.0724956,167
8.91971,0.0403601,167.2
6.26467,-0.0804512,167.2
10.8037,-0.0866367,161.6
10.5886,-0.0883967,154.6
10.4584,-0.0206533,153.8
9.23775,-0.0311764,152.4
9.73088,-0.00739913,150
10.3286,-0.0139419,149.2
9.98442,-0.093746,150.6
10.3462,-0.0695908,152.4
10.3926,-0.0762079,153.6
10.5862,-0.0748144,156
10.5907,-0.0611856,163.8
10.4891,-0.0480499,167.4
10.2078,-0.0564273,172.2
9.98489,-0.0288436,178
9.92147,-0.0507989,177.8
10.1003,-0.028514,175
10.3447,0,173.2
10.6909,-0.020204,174
11.0916,-0.0259656,177.2
11.1219,-0.0194211,179
10.908,-0.00660064,179.2
10.1617,-0.0283417,180.8
9.85161,0,181.4
10.3174,0,180.2
9.93967,0.0144874,180
9.69513,0.0148528,179
9.37959,0.0230287,179
9.27235,-0.00776502,178.6
9.72545,0,178.8
10.7825,-0.013355,175
11.2468,-0.0256073,173
11.4449,0.012582,176.6
11.4945,0.0313193,179.4
10.8953,0.03965,180
10.1357,0.0426218,179.4
9.5123,0.0529841,179.2
9.00982,0.0399564,177.6
8.82743,0.0489384,175.8
9.01012,0.0559371,172.2
9.91635,0.0435644,171
9.21449,0.0468827,175.4
4.42329,0.032555,177.2
7.43121,0.0484444,171.4
9.03746,0.047801,167.6
9.33662,0.0462694,164.4
8.71434,0.033049,162.8
8.24988,0.0349096,163.2
8.98338,0.0320592,168
9.4204,0.030572,173.8
9.53738,0.030197,176.6
9.42385,0.0305608,178.8
9.66248,0.0372575,178
9.98179,0.0288525,178.6
10.0705,0.0428974,178.8
9.38553,0.0230142,178
8.93928,0.024163,181.2
9.38468,0.0230162,183.4
9.72563,0.0222094,182
9.68364,0,178.8
10.2174,-0.0140936,178
11.2476,-0.00640136,177
10.3986,-0.0138481,175.6
9.48766,-0.0151776,177
9.97715,-0.00721649,177
10.0514,-0.00716315,173.8
9.42971,-0.00763544,171.2
8.33604,0,172.8
7.21719,0,174
8.66678,0,175.6
12.2811,0.00586268,178
10.3153,0.0139598,179.4
10.5413,-0.0204907,180.6
12.7756,-0.0338145,181.4
11.3083,-0.038202,182.6
10.4884,-0.0411883,184
11.3862,-0.0379407,181.6
11.0012,-0.0458134,179.6
9.98405,-0.043269,178.4
9.2663,-0.0543906,178
9.70071,-0.0667992,177.4
10.1482,-0.0638534,176.2
10.209,-0.035263,175.4
10.0341,-0.0358777,176
10.012,-0.043148,174.4
10.2649,-0.0420853,173.8
10.671,-0.0404837,169.6
10.901,-0.0462345,168.4
10.9012,-0.0330239,168.6
10.6712,-0.0337356,169
10.3304,-0.0278788,173.6
9.92656,-0.0362663,176.2
9.63983,-0.022407,179.2
9.97452,-0.0288736,181
11.1633,-0.0580473,180.8
11.037,-0.0521879,180.2
11.2367,-0.0192227,181.6
11.2613,-0.0319678,182.6
11.1475,-0.045212,185.6
11.0061,-0.07196,185.6
10.8969,-0.0264295,185.6
10.5878,-0.0272012,186
9.93994,-0.0507045,185.4
9.93235,-0.0579923,180.6
10.1728,-0.0424661,180
10.2538,-0.0702177,180
10.4388,-0.0413839,180
10.7656,-0.03344,180
10.7758,-0.0467715,179
10.5961,-0.0679495,179
10.4019,-0.0622963,178.6
10.397,-0.0554008,179
10.6087,-0.0339343,178.8
10.4289,-0.0276154,176
9.97408,-0.0649684,173.6
10.2833,-0.0700164,174
9.97357,-0.0577527,173
9.00247,-0.0719803,177.2
9.32346,-0.0386123,177.2
9.74787,-0.0295449,176.2
9.9058,-0.0508793,175.6
10.1485,-0.0709463,175
10.565,-0.0340749,175.2
9.97523,-0.0433073,177.6
7.85713,-0.0549819,178.6
9.23656,0.0935413,177.8
7.81144,0.0645207,174.8
8.60542,0.0669346,173
9.01744,0.0878298,173
9.2645,0.077716,172.2
9.66036,0.0819845,172
9.75494,0.0516662,172.6
9.29881,0.0464576,174.4
10.6978,0.0336518,178
10.8114,0.019979,179
10.7801,0.033395,181.4
11.1378,0.0323222,182.6
10.0692,0.0572041,185.2
8.95663,0.0803874,187
8.86388,0.0406143,187.4
8.99061,0.0640669,189.6
9.14496,0.0551124,190.8
8.91172,0.032317,186.6
7.62277,0.0377815,183.8
