speed,elevationGradient,heartRate
10.3266,-0.00697227,174.6
10.4825,0,174.4
10.4673,-0.0481501,174
9.59653,-0.0450163,173.6
9.52149,-0.045371,172.2
9.14281,-0.0393752,170.4
9.21798,-0.0390541,169.4
8.65092,-0.0332912,170
10.0039,-0.0287888,170
9.4588,-0.0228359,170
9.23653,-0.0233854,171
9.62079,-0.037419,171.2
9.68666,-0.0445974,172.8
8.88633,-0.0324093,173.6
8.12368,-0.0354519,174.8
8.02001,-0.0269326,176
13.2124,-0.0381459,175.2
10.4586,-0.0206528,174.4
9.88935,-0.0291222,175
10.6554,-0.0202714,175.2
10.5187,-0.0273799,177.8
9.20619,-0.0312833,178.2
8.7212,-0.033023,179.8
8.9787,-0.0641518,180
8.85493,-0.0731796,174.8
8.7972,-0.0736598,169.8
9.34167,-0.0847814,171.2
9.47644,-0.0987713,174.2
9.32223,-0.0695112,174
8.26709,0.0435462,174.4
7.90968,0.0364111,174.6
8.0685,-0.0178472,176.4
10.0784,-0.0357199,177.8
10.0977,-0.0142606,182.2
9.44649,-0.0762188,178
8.9585,-0.0884076,178.4
8.19653,-0.0878421,174.8
5.93854,-0.109118,170.6
7.17051,-0.120494,168.8
7.39266,-0.126612,167.4
4.76537,-0.15109,166
1.17492,-0.122561,165.2
0.815844,-0.0882522,163.2
0.686257,-0.209834,163
0.839537,-0.0857616,160.6
0.404742,-0.177891,159
0.0529813,0,160
0.105963,0,159.4
0.0529813,0,157.4
0,0,154.2
0.254914,-0.282449,151.2
0.682261,-0.105531,151
