speed,elevationGradient,heartRate
2.44797,-0.0882364,163.6
1.04189,0,158.4
2.47922,-0.0871241,155.6
3.74483,-0.0961326,148
3.29963,-0.0436413,145
3.35622,-0.0429054,143
4.14133,-0.104314,140.2
3.87755,-0.148547,138.2
8.47232,-0.127474,138
10.8129,-0.206419,142.8
9.62898,-0.142071,146.2
10.4733,-0.10312,145.6
5.90466,-0.109744,144.2
3.98238,-0.0180796,142
11.7623,-0.00612125,140.2
12.4571,0.0462388,146
12.2105,-0.00589654,151.2
11.4821,-0.0250825,157.8
11.5137,-0.0187602,160.8
11.7925,-0.0244224,167
10.1749,-0.028305,174.4
10.2704,-0.0210314,178
10.9709,-0.0065628,178.6
10.5208,0,178.2
10.7232,-0.0134288,178.2
10.9411,-0.00658072,179.2
10.2609,0,182.6
9.55052,0,185
9.91994,0,188.4
9.17021,-0.00785151,194
9.21319,-0.0312595,194.8
9.75924,-0.0516433,195.2
8.50419,-0.0253992,195
8.1841,-0.0175951,195.2
8.6027,-0.0167389,194.8
9.27809,-0.0232806,187
9.42472,-0.015279,182.4
9.04904,-0.0159133,177.2
10.6557,-0.0135139,176.2
13.1677,-0.0109359,174.6
11.5462,-0.0187074,175.2
9.92385,-0.029021,173.8
9.4446,-0.0228702,168.6
10.4175,-0.00691146,167.8
12.4448,-0.00578553,163.4
12.5934,-0.00571728,166.4
10.173,-0.00707755,167.2
11.0515,0,165.8
12.2988,0,167
11.7136,0,168.4
11.778,0,169.4
10.5958,0,169.2
10.3679,0,165.2
10.8084,0,160.2
12.2613,0.00587215,161.8
10.2861,0,163.8
11.0275,0.00652916,164.4
10.7436,0.00670166,167.8
10.8099,0.0133211,171.6
11.3998,0.0189477,174.6
11.6318,0.0123799,176.8
11.7671,0.0122375,178.8
12.6431,0.0113897,177
6.63472,0,176.2
5.05481,0.0142439,171.2
0.896433,0,169.2
0.16004,0,166.4
0.0800198,0,163
2.38649,0,152.8
1.68565,0,150.4
0.551498,0,134.6
0.416314,0,101.2
0.0800198,0,92.8
0,0,86.4
6.94062,0.0103737,83
0.176255,0,72
0.0800198,0,68
0.309735,0,69.2
0.4384,0,70
1.59728,0,78.4
1.02924,0,78.8
1.40071,0,79.8
4.63551,0,82
9.67959,-0.00743833,86.4
8.54057,0,89.8
12.6995,-0.00566951,92.8
9.61107,0.00749136,96.4
9.79614,0.00734983,97.8
8.98156,0.0160329,99.8
9.62535,0.0149605,102.2
10.6062,0.00678848,102.2
11.2333,-0.012819,103
10.9752,-0.0393615,104.2
10.4308,-0.0414157,106.8
